SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
GALLANTT,EQ,18-Apr-2023,63.05,63.8,64.25,62.2,63.15,63.15,63.32,32047,20.29,547,21054,65.70
GANDHITUBE,EQ,18-Apr-2023,531.65,539.0,539.0,523.0,523.5,525.8,531.23,5736,30.47,415,3910,68.17
GANECOS,EQ,18-Apr-2023,930.2,925.0,938.9,912.95,915.55,915.6,919.2,28134,258.61,3861,20224,71.88
GANESHBE,EQ,18-Apr-2023,170.5,171.35,173.7,170.5,172.95,172.45,172.3,59200,102.0,1939,32354,54.65
GANESHHOUC,EQ,18-Apr-2023,339.95,341.05,341.05,325.0,329.25,330.5,331.75,25136,83.39,991,14641,58.25
GANGAFORGE,EQ,18-Apr-2023,3.45,3.45,3.55,3.45,3.5,3.5,3.49,110776,3.87,207,100388,90.62
GANGESSECU,EQ,18-Apr-2023,104.25,105.9,105.95,102.0,104.9,103.0,104.95,12041,12.64,1046,221,1.84
GARFIBRES,EQ,18-Apr-2023,2892.8,2903.9,2920.0,2868.0,2891.0,2882.45,2902.99,7430,215.69,2003,4911,66.10
GATEWAY,EQ,18-Apr-2023,63.15,63.15,64.1,62.5,62.55,62.7,63.04,241597,152.31,2513,150329,62.22
GATI,EQ,18-Apr-2023,118.65,119.4,120.5,116.8,117.7,117.4,118.39,404501,478.88,7018,122860,30.37
GEECEE,EQ,18-Apr-2023,137.4,137.6,149.5,137.5,139.9,139.6,144.76,32164,46.56,1872,20266,63.01
GEEKAYWIRE,EQ,18-Apr-2023,155.5,157.5,163.25,154.0,163.25,163.25,160.61,89597,143.9,1570,52076,58.12
GENCON,EQ,18-Apr-2023,57.35,57.65,58.15,54.65,55.7,55.4,56.54,318609,180.16,941,93179,29.25
GENESYS,EQ,18-Apr-2023,308.9,309.45,320.0,305.05,310.45,306.7,313.89,16360,51.35,1023,10530,64.36
GENUSPAPER,EQ,18-Apr-2023,14.1,14.05,14.35,13.85,13.85,14.0,14.11,147403,20.8,399,82109,55.70
GENUSPOWER,EQ,18-Apr-2023,86.4,86.15,88.5,86.15,87.35,87.65,87.37,206704,180.61,2340,100283,48.52
GEOJITFSL,EQ,18-Apr-2023,42.7,42.7,43.5,42.7,43.1,43.05,43.13,149846,64.62,1569,97764,65.24
GEPIL,EQ,18-Apr-2023,117.65,117.65,119.9,115.9,116.3,116.4,117.25,46039,53.98,1012,25115,54.55
GESHIP,EQ,18-Apr-2023,645.65,649.85,661.0,625.55,655.0,657.1,645.81,305086,1970.27,14305,149677,49.06
GET&D,EQ,18-Apr-2023,142.6,144.0,144.0,138.5,140.4,141.85,141.95,139447,197.94,3814,80048,57.40
GFLLIMITED,EQ,18-Apr-2023,54.2,54.15,57.85,54.15,57.0,56.75,56.46,90669,51.19,1334,55660,61.39
GHCL,BE,18-Apr-2023,487.8,487.95,489.9,469.65,482.0,481.35,478.31,170335,814.73,4339,-,-
GICHSGFIN,EQ,18-Apr-2023,163.4,163.85,165.5,159.4,160.5,161.45,162.93,105027,171.12,2173,59669,56.81
GICL,SM,18-Apr-2023,40.0,40.0,40.0,39.8,39.8,39.9,39.9,18000,7.18,4,9000,50.00
GICRE,EQ,18-Apr-2023,144.45,145.0,147.0,142.35,146.75,146.4,145.04,424819,616.16,5299,165263,38.90
GILLANDERS,EQ,18-Apr-2023,66.8,66.9,67.0,65.2,65.3,65.85,66.05,2297,1.52,72,1810,78.80
GILLETTE,EQ,18-Apr-2023,4378.55,4380.0,4399.4,4336.1,4355.0,4359.2,4366.32,4005,174.87,1269,2665,66.54
GILT5YBEES,EQ,18-Apr-2023,51.66,52.2,52.2,51.66,51.72,51.72,51.71,132945,68.75,276,67173,50.53
GINNIFILA,EQ,18-Apr-2023,22.55,22.8,22.95,22.15,22.6,22.5,22.59,40951,9.25,204,33103,80.84
GIPCL,EQ,18-Apr-2023,75.05,75.4,75.75,74.5,74.85,74.75,74.98,196764,147.52,1961,127066,64.58
GISOLUTION,BE,18-Apr-2023,11.55,11.15,11.15,11.15,11.15,11.15,11.15,3085,0.34,3,-,-
GKWLIMITED,EQ,18-Apr-2023,544.1,594.0,652.9,561.0,595.0,596.75,631.14,95860,605.01,3993,24876,25.95
GLAND,EQ,18-Apr-2023,1236.4,1240.0,1244.9,1222.0,1231.7,1231.55,1230.39,542570,6675.73,21368,365665,67.39
GLAXO,EQ,18-Apr-2023,1249.65,1250.25,1259.9,1234.35,1235.0,1238.15,1245.67,58898,733.68,5267,39371,66.85
GLENMARK,EQ,18-Apr-2023,490.3,488.2,506.8,488.2,505.5,504.95,501.28,2007427,10062.85,29700,744873,37.11
GLOBAL,EQ,18-Apr-2023,160.7,160.7,160.7,156.6,159.05,158.0,158.43,16283,25.8,520,9665,59.36
GLOBALVECT,EQ,18-Apr-2023,55.3,55.5,56.0,54.75,54.8,55.0,55.49,7689,4.27,221,5682,73.90
GLOBE,EQ,18-Apr-2023,2.9,2.9,3.1,2.9,3.0,3.0,2.97,568269,16.88,509,369851,65.08
GLOBUSSPR,EQ,18-Apr-2023,893.35,891.9,900.7,872.0,881.5,879.55,886.75,48287,428.18,3801,19925,41.26
GLS,EQ,18-Apr-2023,420.1,423.95,439.0,420.4,438.0,436.15,431.0,217530,937.55,5884,142222,65.38
GMBREW,EQ,18-Apr-2023,587.55,588.0,595.45,581.85,584.0,583.3,589.26,18867,111.18,1330,10920,57.88
GMDCLTD,EQ,18-Apr-2023,133.15,133.6,135.15,132.6,134.5,134.65,134.12,635863,852.8,6498,336122,52.86
GMMPFAUDLR,EQ,18-Apr-2023,1509.5,1509.5,1522.4,1498.0,1499.45,1499.7,1508.96,29511,445.31,5778,15705,53.22
GMRINFRA,EQ,18-Apr-2023,44.65,44.75,44.85,43.75,44.3,44.3,44.33,9065127,4018.95,14968,2506171,27.65
GMRP&UI,EQ,18-Apr-2023,16.15,16.35,17.1,16.25,16.85,16.9,16.76,513382,86.02,1309,308338,60.06
GNA,EQ,18-Apr-2023,843.45,850.0,870.1,833.1,838.05,839.05,851.14,84818,721.92,8270,50958,60.08
GNFC,EQ,18-Apr-2023,544.8,544.9,547.55,538.05,542.3,542.65,542.69,527337,2861.83,14756,189027,35.85
GOACARBON,EQ,18-Apr-2023,496.6,508.8,536.4,506.2,510.55,511.8,520.18,118305,615.4,5059,38103,32.21
GOCLCORP,EQ,18-Apr-2023,322.15,322.0,329.0,316.05,329.0,327.8,325.04,18114,58.88,673,11837,65.35
GOCOLORS,EQ,18-Apr-2023,999.9,1015.0,1024.0,982.35,998.0,990.1,999.91,17306,173.04,2645,8381,48.43
GODFRYPHLP,EQ,18-Apr-2023,1749.45,1763.35,1763.35,1679.7,1689.0,1688.6,1705.74,98840,1685.95,9049,49708,50.29
GODHA,EQ,18-Apr-2023,1.15,1.15,1.2,1.1,1.2,1.2,1.17,1702673,19.98,894,871519,51.19
GODREJAGRO,EQ,18-Apr-2023,433.3,434.0,437.0,430.7,436.9,436.1,434.46,25199,109.48,2133,14408,57.18
GODREJCP,EQ,18-Apr-2023,974.75,976.55,979.0,965.1,968.1,969.45,970.74,566779,5501.95,31782,370859,65.43
GODREJIND,EQ,18-Apr-2023,440.5,440.5,447.0,437.5,440.0,440.5,442.65,138767,614.25,6012,84449,60.86
GODREJPROP,EQ,18-Apr-2023,1279.3,1280.0,1314.9,1280.0,1306.0,1307.25,1301.57,908592,11826.0,42464,203013,22.34
GOKEX,EQ,18-Apr-2023,354.65,357.8,367.5,355.05,365.0,364.85,364.06,330792,1204.27,12148,144245,43.61
GOKUL,EQ,18-Apr-2023,29.2,28.75,29.45,28.75,28.85,28.9,29.1,32401,9.43,515,19731,60.90
GOKULAGRO,EQ,18-Apr-2023,111.9,112.9,113.75,110.25,110.95,110.85,112.13,58646,65.76,1790,41773,71.23
GOLDBEES,EQ,18-Apr-2023,51.7,50.93,51.63,50.93,51.59,51.52,51.53,2607685,1343.78,13480,1587653,60.88
GOLDIAM,EQ,18-Apr-2023,136.65,136.35,137.4,131.35,136.4,135.9,135.42,157322,213.05,3426,73734,46.87
GOLDSHARE,EQ,18-Apr-2023,51.85,51.65,51.85,51.6,51.65,51.7,51.71,66534,34.4,391,56519,84.95
GOLDSTAR,SM,18-Apr-2023,7.5,7.85,7.85,7.15,7.15,7.5,7.5,72000,5.4,4,72000,100.00
GOLDTECH,EQ,18-Apr-2023,61.25,60.0,64.0,58.2,58.6,58.9,60.63,66190,40.13,846,43267,65.37
GOODLUCK,EQ,18-Apr-2023,433.7,433.7,450.9,424.25,449.95,449.3,438.94,228182,1001.59,8000,59167,25.93
GOODYEAR,EQ,18-Apr-2023,1071.3,1075.0,1095.45,1071.25,1080.15,1077.5,1082.26,11759,127.26,1446,4859,41.32
GOYALALUM,BE,18-Apr-2023,365.75,367.2,370.0,367.2,369.0,368.9,368.36,115610,425.86,2060,-,-
GPIL,EQ,18-Apr-2023,365.5,370.0,374.15,367.1,373.95,372.6,371.02,114464,424.68,4485,53014,46.31
GPPL,EQ,18-Apr-2023,108.55,108.55,109.8,106.05,107.6,107.25,107.44,1254884,1348.23,12581,610066,48.62
GPTINFRA,EQ,18-Apr-2023,48.7,49.2,49.2,47.1,48.2,47.65,47.64,56443,26.89,670,36626,64.89
GRANULES,EQ,18-Apr-2023,294.55,294.5,301.6,294.25,300.9,300.7,298.77,587593,1755.53,8432,181763,30.93
GRAPHITE,EQ,18-Apr-2023,267.9,269.95,288.7,269.9,287.0,286.15,280.55,5916901,16599.94,63317,1526627,25.80
GRASIM,EQ,18-Apr-2023,1723.65,1729.95,1735.65,1698.55,1706.0,1704.95,1715.57,331404,5685.48,21066,95179,28.72
GRAUWEIL,EQ,18-Apr-2023,113.4,114.4,118.8,112.3,117.0,116.75,115.95,1446647,1677.42,14130,464207,32.09
GRAVITA,EQ,18-Apr-2023,512.45,514.3,520.0,509.05,514.5,513.75,514.29,134078,689.55,6702,70320,52.45
GRCL,SM,18-Apr-2023,40.65,42.0,42.0,41.0,41.0,41.0,41.33,12000,4.96,3,8000,66.67
GREAVESCOT,EQ,18-Apr-2023,133.8,133.85,134.85,132.95,134.0,133.4,133.83,427415,571.99,5706,208364,48.75
GREENLAM,EQ,18-Apr-2023,308.25,308.8,310.9,306.0,306.05,306.35,307.44,5848,17.98,346,3924,67.10
GREENPANEL,EQ,18-Apr-2023,274.1,273.9,277.95,269.5,275.0,274.05,270.74,1168977,3164.93,14744,1000259,85.57
GREENPLY,EQ,18-Apr-2023,146.55,147.2,148.5,144.8,146.1,145.4,146.23,97846,143.08,2400,48639,49.71
GREENPOWER,EQ,18-Apr-2023,9.25,9.15,9.95,9.15,9.35,9.4,9.54,8805317,839.65,6314,3581131,40.67
GRETEX,SM,18-Apr-2023,39.1,41.05,41.05,41.05,41.05,41.05,41.05,6000,2.46,1,6000,100.00
GRINDWELL,EQ,18-Apr-2023,1885.2,1888.95,1906.95,1855.0,1859.0,1861.6,1875.06,20572,385.74,5714,7107,34.55
GRINFRA,EQ,18-Apr-2023,979.3,988.0,988.0,962.0,973.0,970.45,974.44,39165,381.64,3381,21363,54.55
GRMOVER,EQ,18-Apr-2023,182.7,183.7,183.7,175.0,176.9,176.95,178.01,95470,169.95,2791,52625,55.12
GROBTEA,EQ,18-Apr-2023,779.95,811.95,812.0,766.0,766.0,769.25,790.42,165,1.3,61,130,78.79
GRPLTD,BE,18-Apr-2023,2705.0,2705.0,2764.85,2705.0,2764.85,2722.1,2716.97,10,0.27,6,-,-
GRSE,EQ,18-Apr-2023,462.25,462.25,466.0,451.25,454.25,454.0,459.16,174021,799.03,7192,69855,40.14
GRWRHITECH,EQ,18-Apr-2023,549.4,559.7,564.0,549.4,562.75,559.7,555.25,10268,57.01,1216,7205,70.17
GSCLCEMENT,EQ,18-Apr-2023,33.9,34.3,34.3,33.5,33.75,33.55,33.81,54076,18.28,398,41065,75.94
GSFC,EQ,18-Apr-2023,127.05,126.75,127.5,125.1,126.0,125.65,126.07,774494,976.43,5716,386419,49.89
GSLSU,EQ,18-Apr-2023,192.35,193.8,194.75,183.0,184.0,184.6,188.54,495397,934.04,4935,241061,48.66
GSPL,EQ,18-Apr-2023,266.8,267.85,270.85,265.0,265.65,265.75,267.82,424612,1137.19,10015,197635,46.54
GSS,EQ,18-Apr-2023,208.7,208.65,209.4,202.8,206.9,205.55,206.76,21391,44.23,1141,12724,59.48
GSTL,SM,18-Apr-2023,117.0,117.0,117.0,117.0,117.0,117.0,117.0,2000,2.34,1,2000,100.00
GTL,EQ,18-Apr-2023,5.4,5.5,5.8,5.5,5.6,5.55,5.63,285505,16.07,649,160829,56.33
GTLINFRA,EQ,18-Apr-2023,0.8,0.8,0.85,0.75,0.85,0.8,0.8,25360165,202.61,8987,8645919,34.09
GTPL,EQ,18-Apr-2023,101.7,103.25,103.8,101.7,103.0,103.05,102.81,68231,70.15,1452,37544,55.02
GUFICBIO,EQ,18-Apr-2023,204.25,205.3,205.65,196.55,198.5,197.95,199.91,78315,156.56,3165,37557,47.96
GUJALKALI,EQ,18-Apr-2023,655.7,659.0,660.95,636.35,638.9,638.95,644.13,97850,630.28,5967,42730,43.67
GUJAPOLLO,EQ,18-Apr-2023,196.6,196.05,197.45,193.0,193.5,194.7,195.35,1140,2.23,126,532,46.67
GUJGASLTD,EQ,18-Apr-2023,469.9,471.9,477.65,467.45,468.6,469.15,472.69,900867,4258.33,16204,424998,47.18
GUJRAFFIA,BE,18-Apr-2023,26.2,26.25,27.5,26.25,27.5,27.5,26.67,300,0.08,2,-,-
GULFOILLUB,EQ,18-Apr-2023,414.1,415.0,415.1,412.15,413.35,413.05,413.49,34924,144.41,614,32788,93.88
GULFPETRO,EQ,18-Apr-2023,34.65,34.85,34.85,33.45,33.55,33.6,33.83,80895,27.37,849,61063,75.48
GULPOLY,EQ,18-Apr-2023,260.55,258.95,264.9,256.5,258.6,258.25,260.38,46228,120.37,1862,29007,62.75
GVKPIL,EQ,18-Apr-2023,2.65,2.7,2.7,2.55,2.6,2.6,2.62,1604082,42.08,1470,849381,52.95
HAL,EQ,18-Apr-2023,2831.45,2843.5,2854.95,2810.0,2824.2,2829.15,2832.8,519716,14722.53,32541,179817,34.60
HAPPSTMNDS,EQ,18-Apr-2023,800.7,799.0,806.85,797.0,802.95,800.8,801.17,110945,888.86,10024,49436,44.56
HARDWYN,EQ,18-Apr-2023,337.25,336.05,340.95,312.65,324.1,320.35,326.81,94295,308.17,4850,31581,33.49
HARIOMPIPE,EQ,18-Apr-2023,513.7,515.0,536.0,515.0,531.0,531.1,526.12,253899,1335.8,10519,101927,40.14
HARRMALAYA,EQ,18-Apr-2023,117.2,118.7,119.1,117.05,117.5,117.85,118.09,15090,17.82,460,8344,55.29
HARSHA,EQ,18-Apr-2023,410.05,411.65,418.9,409.0,410.0,411.4,414.63,58867,244.08,2798,27645,46.96
HATHWAY,EQ,18-Apr-2023,13.25,12.9,13.15,12.55,13.1,12.95,12.8,5166414,661.55,6011,1829673,35.41
HATSUN,EQ,18-Apr-2023,847.7,850.0,850.05,842.9,846.3,845.25,846.32,3955,33.47,764,2631,66.52
HAVELLS,EQ,18-Apr-2023,1215.2,1218.0,1222.85,1205.75,1212.65,1210.0,1214.3,799192,9704.57,29094,408159,51.07
HAVISHA,BE,18-Apr-2023,1.95,2.0,2.0,1.85,1.95,1.95,1.87,38752,0.73,59,-,-
HBANKETF,EQ,18-Apr-2023,425.23,429.97,429.97,423.5,425.37,424.96,425.26,2799,11.9,209,2062,73.67
HBLPOWER,EQ,18-Apr-2023,98.7,98.85,100.2,97.3,98.6,98.25,98.78,929959,918.58,6622,424065,45.60
HBSL,EQ,18-Apr-2023,46.7,46.9,47.05,46.25,46.25,46.45,46.59,5228,2.44,127,4224,80.80
HCC,EQ,18-Apr-2023,14.6,14.65,14.75,14.2,14.3,14.3,14.43,8219763,1186.08,5093,3299364,40.14
HCG,EQ,18-Apr-2023,265.8,265.8,269.95,263.8,269.5,266.95,266.67,42320,112.85,2071,27435,64.83
HCL-INSYS,EQ,18-Apr-2023,13.15,13.35,13.35,13.15,13.2,13.2,13.24,254056,33.64,1115,169646,66.78
HCLTECH,EQ,18-Apr-2023,1042.2,1049.55,1066.4,1045.2,1065.85,1063.85,1057.71,3686404,38991.41,138362,2274170,61.69
HDFC,EQ,18-Apr-2023,2742.05,2751.0,2754.7,2718.6,2728.7,2723.7,2736.08,5850769,160081.63,131950,2662398,45.51
HDFC,W3,18-Apr-2023,590.1,587.0,591.5,570.0,570.0,571.5,578.29,15600,90.21,26,10800,69.23
HDFCAMC,EQ,18-Apr-2023,1807.15,1814.0,1821.65,1796.1,1813.0,1810.85,1809.39,590584,10685.99,19154,468251,79.29
HDFCBANK,EQ,18-Apr-2023,1666.65,1670.0,1677.25,1656.4,1660.35,1659.6,1666.9,14818613,247012.1,198013,4753066,32.07
HDFCBSE500,EQ,18-Apr-2023,23.61,23.61,25.25,23.61,25.25,25.11,24.58,4465,1.1,89,2546,57.02
HDFCGROWTH,EQ,18-Apr-2023,86.65,89.25,89.25,86.4,86.56,86.88,86.79,1313,1.14,53,597,45.47
HDFCLIFE,EQ,18-Apr-2023,533.4,537.0,540.0,529.5,533.0,532.3,535.16,2514020,13454.11,75402,1485985,59.11
HDFCLOWVOL,EQ,18-Apr-2023,132.11,132.0,132.64,130.76,131.8,131.05,131.01,271,0.36,19,156,57.56
HDFCMFGETF,EQ,18-Apr-2023,53.08,53.18,53.18,52.72,53.15,53.13,53.06,154208,81.82,953,97004,62.90
HDFCMID150,EQ,18-Apr-2023,117.0,117.0,118.0,117.0,118.0,118.0,117.49,926,1.09,24,908,98.06
HDFCMOMENT,EQ,18-Apr-2023,186.92,187.6,189.0,187.6,187.7,187.7,187.99,519,0.98,18,415,79.96
HDFCNEXT50,EQ,18-Apr-2023,388.02,387.13,389.49,387.0,387.51,388.06,387.61,606,2.35,36,374,61.72
HDFCNIF100,EQ,18-Apr-2023,176.4,179.95,179.95,175.3,175.52,175.52,176.02,141,0.25,29,96,68.09
HDFCNIFETF,EQ,18-Apr-2023,192.27,192.99,192.99,191.25,191.25,191.65,191.83,68403,131.22,352,47663,69.68
HDFCNIFIT,EQ,18-Apr-2023,272.17,275.0,275.01,270.01,275.0,274.99,272.07,2484,6.76,143,1903,76.61
HDFCPVTBAN,EQ,18-Apr-2023,216.8,214.89,215.74,213.35,215.5,215.5,214.88,2432,5.23,19,2193,90.17
HDFCQUAL,EQ,18-Apr-2023,38.31,38.47,38.96,38.41,38.54,38.52,38.51,4113,1.58,23,3702,90.01
HDFCSENETF,EQ,18-Apr-2023,651.7,654.97,654.97,649.48,651.75,651.46,651.23,35411,230.61,282,24334,68.72
HDFCSILVER,EQ,18-Apr-2023,74.51,74.51,74.51,72.82,73.57,73.56,73.57,120406,88.58,314,88132,73.20
HDFCSML250,EQ,18-Apr-2023,91.62,92.58,92.58,91.49,91.77,91.61,91.67,12251,11.23,229,9441,77.06
HDFCVALUE,EQ,18-Apr-2023,91.99,92.0,92.29,91.26,91.26,91.32,91.74,3328,3.05,35,2334,70.13
HEADSUP,EQ,18-Apr-2023,12.6,12.75,13.2,12.6,12.7,12.75,12.8,83925,10.74,1194,10205,12.16
HEALTHY,EQ,18-Apr-2023,7.97,8.06,8.09,7.92,8.09,8.06,8.01,71155,5.7,226,55169,77.53
HECPROJECT,EQ,18-Apr-2023,30.15,31.75,33.15,31.75,33.15,33.15,32.93,17527,5.77,88,15233,86.91
HEG,EQ,18-Apr-2023,1022.2,1027.4,1063.95,1027.4,1052.0,1053.45,1051.86,471492,4959.42,24912,136386,28.93
HEIDELBERG,EQ,18-Apr-2023,168.9,169.9,174.0,167.5,170.5,170.25,172.06,120014,206.49,3271,76027,63.35
HEMIPROP,EQ,18-Apr-2023,89.3,89.35,93.7,89.35,93.0,93.1,92.64,1214570,1125.22,7927,495166,40.77
HERANBA,EQ,18-Apr-2023,333.95,333.0,336.05,326.0,328.9,329.15,330.54,39205,129.59,3262,22280,56.83
HERCULES,EQ,18-Apr-2023,197.9,195.25,202.8,195.25,198.0,198.3,200.37,13026,26.1,663,6935,53.24
HERITGFOOD,EQ,18-Apr-2023,168.1,169.7,169.85,165.1,168.15,168.55,167.37,135333,226.51,2835,69532,51.38
HEROMOTOCO,EQ,18-Apr-2023,2465.95,2470.95,2474.95,2425.0,2439.85,2439.7,2445.27,397381,9717.02,36664,238571,60.04
HESTERBIO,EQ,18-Apr-2023,1795.65,1797.7,1825.0,1795.0,1810.0,1819.5,1806.55,7257,131.1,592,4455,61.39
HEUBACHIND,EQ,18-Apr-2023,315.3,319.9,327.0,313.05,325.9,323.7,320.16,15976,51.15,1035,9990,62.53
HEXATRADEX,EQ,18-Apr-2023,148.55,149.35,149.8,146.35,147.15,147.9,147.89,1159,1.71,172,687,59.28
HFCL,EQ,18-Apr-2023,62.85,63.0,63.85,62.1,62.25,62.4,62.91,2732605,1719.15,9546,1232809,45.11
HGINFRA,EQ,18-Apr-2023,874.55,877.0,895.0,871.35,893.9,888.9,882.9,163531,1443.81,11764,65209,39.88
HGS,EQ,18-Apr-2023,1044.85,1043.65,1043.65,1026.05,1029.9,1029.6,1032.81,17363,179.33,2047,11557,66.56
HIKAL,EQ,18-Apr-2023,294.2,296.1,300.0,293.5,294.8,294.9,296.42,259804,770.11,6453,114188,43.95
HIL,EQ,18-Apr-2023,2773.85,2780.0,2840.0,2723.7,2739.0,2736.65,2794.28,14349,400.95,3105,7930,55.27
HILTON,BE,18-Apr-2023,119.7,120.7,123.0,117.2,118.85,118.8,119.99,53014,63.61,402,-,-
HIMATSEIDE,EQ,18-Apr-2023,77.15,77.15,79.8,77.0,78.95,78.85,79.0,214899,169.77,3563,83885,39.03
HINDALCO,EQ,18-Apr-2023,428.7,430.0,433.0,427.9,430.7,431.55,430.9,4866068,20967.82,43769,2763462,56.79
HINDCOMPOS,EQ,18-Apr-2023,273.2,274.0,275.9,270.15,272.0,272.45,273.26,2915,7.97,325,1772,60.79
HINDCON,EQ,18-Apr-2023,98.0,99.45,99.45,93.15,95.0,94.45,95.9,50874,48.79,1513,26713,52.51
HINDCOPPER,EQ,18-Apr-2023,102.3,102.8,102.8,100.5,101.25,101.15,101.47,1716449,1741.67,11740,664901,38.74
HINDMOTORS,EQ,18-Apr-2023,13.75,13.8,13.95,13.5,13.85,13.75,13.78,176810,24.37,870,103337,58.45
HINDOILEXP,EQ,18-Apr-2023,134.95,134.75,136.2,134.25,136.0,135.75,135.44,199085,269.63,1908,99645,50.05
HINDPETRO,EQ,18-Apr-2023,226.9,227.95,228.85,226.95,228.2,228.6,227.77,1304569,2971.43,18581,460063,35.27
HINDUNILVR,EQ,18-Apr-2023,2551.85,2560.0,2560.0,2530.0,2538.25,2541.05,2542.15,1474786,37491.3,84791,987150,66.94
HINDWAREAP,EQ,18-Apr-2023,369.65,371.9,398.0,367.65,390.25,391.1,382.42,123599,472.67,6181,77422,62.64
HINDZINC,EQ,18-Apr-2023,318.85,319.0,324.9,319.0,323.35,323.3,322.87,1129990,3648.45,18989,555642,49.17
HIRECT,EQ,18-Apr-2023,205.75,201.5,207.95,201.5,206.5,206.2,206.09,2843,5.86,93,2238,78.72
HISARMETAL,EQ,18-Apr-2023,136.0,135.0,137.7,134.95,137.6,136.4,136.2,5922,8.07,184,2007,33.89
HITECH,EQ,18-Apr-2023,75.95,75.7,78.65,74.0,75.5,74.6,76.06,320900,244.08,2722,190026,59.22
HITECHCORP,EQ,18-Apr-2023,176.45,179.95,191.1,175.2,183.9,183.6,184.49,36579,67.48,1130,22058,60.30
HITECHGEAR,EQ,18-Apr-2023,251.95,259.0,265.0,252.15,253.15,253.7,257.84,4965,12.8,446,2308,46.49
HLEGLAS,EQ,18-Apr-2023,603.55,594.0,608.8,580.9,584.95,588.3,597.91,268726,1606.73,17996,47053,17.51
HLVLTD,EQ,18-Apr-2023,10.3,10.5,10.5,10.1,10.3,10.15,10.29,472653,48.64,579,266798,56.45
HMT,BZ,18-Apr-2023,26.1,26.1,26.8,25.05,26.0,26.0,25.85,7929,2.05,63,-,-
HMVL,EQ,18-Apr-2023,47.35,47.25,48.1,46.05,46.5,46.15,47.01,24364,11.45,419,12307,50.51
HNDFDS,EQ,18-Apr-2023,581.5,590.0,590.0,565.55,574.0,577.45,581.67,21948,127.67,1838,14759,67.25
HNGSNGBEES,EQ,18-Apr-2023,292.15,300.9,300.9,287.0,290.49,289.94,289.59,14823,42.93,638,11475,77.41
HOMEFIRST,EQ,18-Apr-2023,720.2,733.0,739.0,720.0,728.0,729.35,724.6,491751,3563.22,9578,394241,80.17
HOMESFY,SM,18-Apr-2023,535.0,520.0,520.0,508.25,508.25,508.25,512.03,3000,15.36,5,2400,80.00
HONAUT,EQ,18-Apr-2023,36036.85,36150.0,36360.8,35750.05,35835.0,35808.7,36047.47,10311,3716.86,2254,7971,77.31
HONDAPOWER,EQ,18-Apr-2023,2111.4,2128.3,2139.55,2065.0,2070.0,2076.15,2097.51,11569,242.66,2755,4214,36.42
HOVS,EQ,18-Apr-2023,37.1,37.25,37.5,35.7,35.8,35.8,36.32,21777,7.91,236,16760,76.96
HPAL,EQ,18-Apr-2023,368.05,366.7,371.45,365.15,371.4,369.25,368.58,34931,128.75,1186,12763,36.54
HPIL,BE,18-Apr-2023,83.9,88.0,88.05,88.0,88.05,88.05,88.05,2503,2.2,18,-,-
HPL,EQ,18-Apr-2023,87.0,87.1,91.25,87.1,88.35,88.55,89.66,203382,182.35,3143,91460,44.97
HSCL,EQ,18-Apr-2023,94.45,94.6,97.25,94.05,95.5,95.35,95.83,2658068,2547.35,12890,1202215,45.23
HTMEDIA,EQ,18-Apr-2023,17.0,17.05,17.2,16.6,16.75,16.65,16.81,101044,16.98,437,73213,72.46
HUBTOWN,EQ,18-Apr-2023,41.55,42.2,42.9,40.05,40.5,40.45,41.26,205329,84.71,1769,120656,58.76
HUDCO,EQ,18-Apr-2023,45.25,45.4,45.8,45.0,45.65,45.45,45.3,2327900,1054.58,7066,1315946,56.53
HUDCO,N2,18-Apr-2023,1110.05,1100.03,1110.0,1100.03,1110.0,1110.0,1108.07,594,6.58,30,401,67.51
HUDCO,N5,18-Apr-2023,1089.6,1095.0,1095.5,1094.1,1095.0,1095.0,1094.77,3600,39.41,20,3390,94.17
HUDCO,N7,18-Apr-2023,1071.0,1074.0,1077.0,1074.0,1077.0,1077.0,1075.5,28,0.3,2,14,50.00
HUDCO,N8,18-Apr-2023,1135.0,1135.51,1135.51,1135.51,1135.51,1135.51,1135.51,1,0.01,1,1,100.00
HUDCO,N9,18-Apr-2023,1150.6,1151.0,1151.0,1151.0,1151.0,1151.0,1151.0,110,1.27,1,110,100.00
HUDCO,ND,18-Apr-2023,1184.02,1184.01,1184.5,1180.0,1183.52,1183.89,1181.36,4553,53.79,59,3801,83.48
HUDCO,NE,18-Apr-2023,1308.0,1308.0,1308.0,1303.0,1307.0,1305.74,1307.03,1009,13.19,21,1008,99.90
HUHTAMAKI,EQ,18-Apr-2023,214.75,215.0,219.95,214.6,219.5,219.0,217.32,157768,342.86,3488,94299,59.77
HYBRIDFIN,EQ,18-Apr-2023,10.0,10.5,10.5,10.05,10.5,10.1,10.43,13446,1.4,48,12538,93.25
IBMFNIFTY,EQ,18-Apr-2023,186.47,186.47,186.47,181.05,181.56,181.7,182.52,242,0.44,92,151,62.40
IBREALEST,EQ,18-Apr-2023,57.1,57.4,58.9,56.9,58.2,58.2,58.01,9126466,5293.97,19377,2119379,23.22
